source_relative_path,source_split,label,filename,size_bytes,reason
kermany_source/train/PNEUMONIA/PNEUMONIA_0001.jpeg,train,PNEUMONIA,PNEUMONIA_0001.jpeg,30582,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0002.jpeg,train,PNEUMONIA,PNEUMONIA_0002.jpeg,30654,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0003.jpeg,train,PNEUMONIA,PNEUMONIA_0003.jpeg,30562,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0004.jpeg,train,PNEUMONIA,PNEUMONIA_0004.jpeg,30599,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0005.jpeg,train,PNEUMONIA,PNEUMONIA_0005.jpeg,30534,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0006.jpeg,train,PNEUMONIA,PNEUMONIA_0006.jpeg,30537,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0007.jpeg,train,PNEUMONIA,PNEUMONIA_0007.jpeg,30632,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0008.jpeg,train,PNEUMONIA,PNEUMONIA_0008.jpeg,30622,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0009.jpeg,train,PNEUMONIA,PNEUMONIA_0009.jpeg,30501,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0010.jpeg,train,PNEUMONIA,PNEUMONIA_0010.jpeg,30567,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0011.jpeg,train,PNEUMONIA,PNEUMONIA_0011.jpeg,30493,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0012.jpeg,train,PNEUMONIA,PNEUMONIA_0012.jpeg,30543,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0013.jpeg,train,PNEUMONIA,PNEUMONIA_0013.jpeg,30561,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0014.jpeg,train,PNEUMONIA,PNEUMONIA_0014.jpeg,30593,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0015.jpeg,train,PNEUMONIA,PNEUMONIA_0015.jpeg,30575,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0016.jpeg,train,PNEUMONIA,PNEUMONIA_0016.jpeg,30617,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0017.jpeg,train,PNEUMONIA,PNEUMONIA_0017.jpeg,30582,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0018.jpeg,train,PNEUMONIA,PNEUMONIA_0018.jpeg,30602,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0019.jpeg,train,PNEUMONIA,PNEUMONIA_0019.jpeg,30645,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0020.jpeg,train,PNEUMONIA,PNEUMONIA_0020.jpeg,30564,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0021.jpeg,train,PNEUMONIA,PNEUMONIA_0021.jpeg,30545,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0022.jpeg,train,PNEUMONIA,PNEUMONIA_0022.jpeg,30638,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0023.jpeg,train,PNEUMONIA,PNEUMONIA_0023.jpeg,30578,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0024.jpeg,train,PNEUMONIA,PNEUMONIA_0024.jpeg,30580,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0025.jpeg,train,PNEUMONIA,PNEUMONIA_0025.jpeg,30493,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0026.jpeg,train,PNEUMONIA,PNEUMONIA_0026.jpeg,30620,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0027.jpeg,train,PNEUMONIA,PNEUMONIA_0027.jpeg,30565,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0028.jpeg,train,PNEUMONIA,PNEUMONIA_0028.jpeg,30578,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0029.jpeg,train,PNEUMONIA,PNEUMONIA_0029.jpeg,30532,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0030.jpeg,train,PNEUMONIA,PNEUMONIA_0030.jpeg,30559,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0031.jpeg,train,PNEUMONIA,PNEUMONIA_0031.jpeg,30504,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0032.jpeg,train,PNEUMONIA,PNEUMONIA_0032.jpeg,30531,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0033.jpeg,train,PNEUMONIA,PNEUMONIA_0033.jpeg,30642,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0034.jpeg,train,PNEUMONIA,PNEUMONIA_0034.jpeg,30573,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0035.jpeg,train,PNEUMONIA,PNEUMONIA_0035.jpeg,30658,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0036.jpeg,train,PNEUMONIA,PNEUMONIA_0036.jpeg,30538,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0037.jpeg,train,PNEUMONIA,PNEUMONIA_0037.jpeg,30531,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0038.jpeg,train,PNEUMONIA,PNEUMONIA_0038.jpeg,30574,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0039.jpeg,train,PNEUMONIA,PNEUMONIA_0039.jpeg,30505,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0040.jpeg,train,PNEUMONIA,PNEUMONIA_0040.jpeg,30521,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0041.jpeg,train,PNEUMONIA,PNEUMONIA_0041.jpeg,30589,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0042.jpeg,train,PNEUMONIA,PNEUMONIA_0042.jpeg,30589,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0043.jpeg,train,PNEUMONIA,PNEUMONIA_0043.jpeg,30632,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0044.jpeg,train,PNEUMONIA,PNEUMONIA_0044.jpeg,30628,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0045.jpeg,train,PNEUMONIA,PNEUMONIA_0045.jpeg,30612,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0046.jpeg,train,PNEUMONIA,PNEUMONIA_0046.jpeg,30604,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0047.jpeg,train,PNEUMONIA,PNEUMONIA_0047.jpeg,30581,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0048.jpeg,train,PNEUMONIA,PNEUMONIA_0048.jpeg,30607,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0049.jpeg,train,PNEUMONIA,PNEUMONIA_0049.jpeg,30453,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0050.jpeg,train,PNEUMONIA,PNEUMONIA_0050.jpeg,30586,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0051.jpeg,train,PNEUMONIA,PNEUMONIA_0051.jpeg,30584,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0052.jpeg,train,PNEUMONIA,PNEUMONIA_0052.jpeg,30476,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0053.jpeg,train,PNEUMONIA,PNEUMONIA_0053.jpeg,30613,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0054.jpeg,train,PNEUMONIA,PNEUMONIA_0054.jpeg,30600,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0055.jpeg,train,PNEUMONIA,PNEUMONIA_0055.jpeg,30568,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0056.jpeg,train,PNEUMONIA,PNEUMONIA_0056.jpeg,30614,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0057.jpeg,train,PNEUMONIA,PNEUMONIA_0057.jpeg,30643,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0058.jpeg,train,PNEUMONIA,PNEUMONIA_0058.jpeg,30539,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0059.jpeg,train,PNEUMONIA,PNEUMONIA_0059.jpeg,30580,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0060.jpeg,train,PNEUMONIA,PNEUMONIA_0060.jpeg,30574,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0061.jpeg,train,PNEUMONIA,PNEUMONIA_0061.jpeg,30580,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0062.jpeg,train,PNEUMONIA,PNEUMONIA_0062.jpeg,30635,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0063.jpeg,train,PNEUMONIA,PNEUMONIA_0063.jpeg,30586,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0064.jpeg,train,PNEUMONIA,PNEUMONIA_0064.jpeg,30561,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0065.jpeg,train,PNEUMONIA,PNEUMONIA_0065.jpeg,30590,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0066.jpeg,train,PNEUMONIA,PNEUMONIA_0066.jpeg,30695,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0067.jpeg,train,PNEUMONIA,PNEUMONIA_0067.jpeg,30567,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0068.jpeg,train,PNEUMONIA,PNEUMONIA_0068.jpeg,30675,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0069.jpeg,train,PNEUMONIA,PNEUMONIA_0069.jpeg,30576,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0070.jpeg,train,PNEUMONIA,PNEUMONIA_0070.jpeg,30560,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0071.jpeg,train,PNEUMONIA,PNEUMONIA_0071.jpeg,30540,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0072.jpeg,train,PNEUMONIA,PNEUMONIA_0072.jpeg,30592,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0073.jpeg,train,PNEUMONIA,PNEUMONIA_0073.jpeg,30421,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0074.jpeg,train,PNEUMONIA,PNEUMONIA_0074.jpeg,30587,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0075.jpeg,train,PNEUMONIA,PNEUMONIA_0075.jpeg,30535,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0076.jpeg,train,PNEUMONIA,PNEUMONIA_0076.jpeg,30592,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0077.jpeg,train,PNEUMONIA,PNEUMONIA_0077.jpeg,30596,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0078.jpeg,train,PNEUMONIA,PNEUMONIA_0078.jpeg,30627,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0079.jpeg,train,PNEUMONIA,PNEUMONIA_0079.jpeg,30579,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0080.jpeg,train,PNEUMONIA,PNEUMONIA_0080.jpeg,30591,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0081.jpeg,train,PNEUMONIA,PNEUMONIA_0081.jpeg,30546,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0082.jpeg,train,PNEUMONIA,PNEUMONIA_0082.jpeg,30559,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0083.jpeg,train,PNEUMONIA,PNEUMONIA_0083.jpeg,30641,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0084.jpeg,train,PNEUMONIA,PNEUMONIA_0084.jpeg,30488,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0085.jpeg,train,PNEUMONIA,PNEUMONIA_0085.jpeg,30435,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0086.jpeg,train,PNEUMONIA,PNEUMONIA_0086.jpeg,30588,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0087.jpeg,train,PNEUMONIA,PNEUMONIA_0087.jpeg,30594,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0088.jpeg,train,PNEUMONIA,PNEUMONIA_0088.jpeg,30560,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0089.jpeg,train,PNEUMONIA,PNEUMONIA_0089.jpeg,30605,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0090.jpeg,train,PNEUMONIA,PNEUMONIA_0090.jpeg,30551,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0091.jpeg,train,PNEUMONIA,PNEUMONIA_0091.jpeg,30518,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0092.jpeg,train,PNEUMONIA,PNEUMONIA_0092.jpeg,30588,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0093.jpeg,train,PNEUMONIA,PNEUMONIA_0093.jpeg,30693,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0094.jpeg,train,PNEUMONIA,PNEUMONIA_0094.jpeg,30605,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0095.jpeg,train,PNEUMONIA,PNEUMONIA_0095.jpeg,30592,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0096.jpeg,train,PNEUMONIA,PNEUMONIA_0096.jpeg,30543,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0097.jpeg,train,PNEUMONIA,PNEUMONIA_0097.jpeg,30506,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0098.jpeg,train,PNEUMONIA,PNEUMONIA_0098.jpeg,30499,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0099.jpeg,train,PNEUMONIA,PNEUMONIA_0099.jpeg,30561,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0100.jpeg,train,PNEUMONIA,PNEUMONIA_0100.jpeg,30611,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0101.jpeg,train,PNEUMONIA,PNEUMONIA_0101.jpeg,30551,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0102.jpeg,train,PNEUMONIA,PNEUMONIA_0102.jpeg,30557,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0103.jpeg,train,PNEUMONIA,PNEUMONIA_0103.jpeg,30575,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0104.jpeg,train,PNEUMONIA,PNEUMONIA_0104.jpeg,30690,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0105.jpeg,train,PNEUMONIA,PNEUMONIA_0105.jpeg,30574,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0106.jpeg,train,PNEUMONIA,PNEUMONIA_0106.jpeg,30538,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0107.jpeg,train,PNEUMONIA,PNEUMONIA_0107.jpeg,30624,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0108.jpeg,train,PNEUMONIA,PNEUMONIA_0108.jpeg,30545,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0109.jpeg,train,PNEUMONIA,PNEUMONIA_0109.jpeg,30545,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0110.jpeg,train,PNEUMONIA,PNEUMONIA_0110.jpeg,30625,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0111.jpeg,train,PNEUMONIA,PNEUMONIA_0111.jpeg,30573,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0112.jpeg,train,PNEUMONIA,PNEUMONIA_0112.jpeg,30588,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0113.jpeg,train,PNEUMONIA,PNEUMONIA_0113.jpeg,30589,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0114.jpeg,train,PNEUMONIA,PNEUMONIA_0114.jpeg,30536,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0115.jpeg,train,PNEUMONIA,PNEUMONIA_0115.jpeg,30513,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0116.jpeg,train,PNEUMONIA,PNEUMONIA_0116.jpeg,30499,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0117.jpeg,train,PNEUMONIA,PNEUMONIA_0117.jpeg,30545,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0118.jpeg,train,PNEUMONIA,PNEUMONIA_0118.jpeg,30549,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0119.jpeg,train,PNEUMONIA,PNEUMONIA_0119.jpeg,30553,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0120.jpeg,train,PNEUMONIA,PNEUMONIA_0120.jpeg,30587,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0121.jpeg,train,PNEUMONIA,PNEUMONIA_0121.jpeg,30650,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0122.jpeg,train,PNEUMONIA,PNEUMONIA_0122.jpeg,30619,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0123.jpeg,train,PNEUMONIA,PNEUMONIA_0123.jpeg,30538,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0124.jpeg,train,PNEUMONIA,PNEUMONIA_0124.jpeg,30632,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0125.jpeg,train,PNEUMONIA,PNEUMONIA_0125.jpeg,30545,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0126.jpeg,train,PNEUMONIA,PNEUMONIA_0126.jpeg,30512,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0127.jpeg,train,PNEUMONIA,PNEUMONIA_0127.jpeg,30514,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0128.jpeg,train,PNEUMONIA,PNEUMONIA_0128.jpeg,30623,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0129.jpeg,train,PNEUMONIA,PNEUMONIA_0129.jpeg,30510,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0130.jpeg,train,PNEUMONIA,PNEUMONIA_0130.jpeg,30567,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0131.jpeg,train,PNEUMONIA,PNEUMONIA_0131.jpeg,30626,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0132.jpeg,train,PNEUMONIA,PNEUMONIA_0132.jpeg,30545,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0133.jpeg,train,PNEUMONIA,PNEUMONIA_0133.jpeg,30637,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0134.jpeg,train,PNEUMONIA,PNEUMONIA_0134.jpeg,30606,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0135.jpeg,train,PNEUMONIA,PNEUMONIA_0135.jpeg,30645,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0136.jpeg,train,PNEUMONIA,PNEUMONIA_0136.jpeg,30582,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0137.jpeg,train,PNEUMONIA,PNEUMONIA_0137.jpeg,30542,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0138.jpeg,train,PNEUMONIA,PNEUMONIA_0138.jpeg,30485,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0139.jpeg,train,PNEUMONIA,PNEUMONIA_0139.jpeg,30577,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0140.jpeg,train,PNEUMONIA,PNEUMONIA_0140.jpeg,30633,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0141.jpeg,train,PNEUMONIA,PNEUMONIA_0141.jpeg,30555,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0142.jpeg,train,PNEUMONIA,PNEUMONIA_0142.jpeg,30574,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0143.jpeg,train,PNEUMONIA,PNEUMONIA_0143.jpeg,30539,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0144.jpeg,train,PNEUMONIA,PNEUMONIA_0144.jpeg,30586,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0145.jpeg,train,PNEUMONIA,PNEUMONIA_0145.jpeg,30602,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0146.jpeg,train,PNEUMONIA,PNEUMONIA_0146.jpeg,30612,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0147.jpeg,train,PNEUMONIA,PNEUMONIA_0147.jpeg,30608,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0148.jpeg,train,PNEUMONIA,PNEUMONIA_0148.jpeg,30618,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0149.jpeg,train,PNEUMONIA,PNEUMONIA_0149.jpeg,30522,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0150.jpeg,train,PNEUMONIA,PNEUMONIA_0150.jpeg,30588,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0151.jpeg,train,PNEUMONIA,PNEUMONIA_0151.jpeg,30633,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0152.jpeg,train,PNEUMONIA,PNEUMONIA_0152.jpeg,30574,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0153.jpeg,train,PNEUMONIA,PNEUMONIA_0153.jpeg,30566,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0154.jpeg,train,PNEUMONIA,PNEUMONIA_0154.jpeg,30574,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0155.jpeg,train,PNEUMONIA,PNEUMONIA_0155.jpeg,30542,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0156.jpeg,train,PNEUMONIA,PNEUMONIA_0156.jpeg,30586,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0157.jpeg,train,PNEUMONIA,PNEUMONIA_0157.jpeg,30593,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0158.jpeg,train,PNEUMONIA,PNEUMONIA_0158.jpeg,30598,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0159.jpeg,train,PNEUMONIA,PNEUMONIA_0159.jpeg,30489,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0160.jpeg,train,PNEUMONIA,PNEUMONIA_0160.jpeg,30492,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0161.jpeg,train,PNEUMONIA,PNEUMONIA_0161.jpeg,30620,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0162.jpeg,train,PNEUMONIA,PNEUMONIA_0162.jpeg,30597,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0163.jpeg,train,PNEUMONIA,PNEUMONIA_0163.jpeg,30501,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0164.jpeg,train,PNEUMONIA,PNEUMONIA_0164.jpeg,30575,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0165.jpeg,train,PNEUMONIA,PNEUMONIA_0165.jpeg,30550,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0166.jpeg,train,PNEUMONIA,PNEUMONIA_0166.jpeg,30583,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0167.jpeg,train,PNEUMONIA,PNEUMONIA_0167.jpeg,30580,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0168.jpeg,train,PNEUMONIA,PNEUMONIA_0168.jpeg,30554,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0169.jpeg,train,PNEUMONIA,PNEUMONIA_0169.jpeg,30660,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0170.jpeg,train,PNEUMONIA,PNEUMONIA_0170.jpeg,30576,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0171.jpeg,train,PNEUMONIA,PNEUMONIA_0171.jpeg,30577,synthetic_noise_placeholder_filename
kermany_source/train/PNEUMONIA/PNEUMONIA_0172.jpeg,train,PNEUMONIA,PNEUMONIA_0172.jpeg,30524,synthetic_noise_placeholder_filename
